1.242336034774780273e+00
1.052190661430358887e+00
1.231949806213378906e+00
1.204210638999938965e+00
1.182266831398010254e+00
1.252505898475646973e+00
1.334825515747070312e+00
1.192936420440673828e+00
1.178436756134033203e+00
1.260308980941772461e+00
1.128083229064941406e+00
1.252552390098571777e+00
1.097443461418151855e+00
9.841029644012451172e-01
1.347316384315490723e+00
1.183505058288574219e+00
1.361786961555480957e+00
1.135584354400634766e+00
1.228537797927856445e+00
1.163566827774047852e+00
